id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Departamental,,998,VOTOS NULOS,,,24,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5086,BELMIRA,Departamental,,999,VOTOS EN BLANCO,,,41,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5088,BELLO,Departamental,19780002,1,GIL,PEREZ,CARLOS ENRIQUE,630,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5088,BELLO,Departamental,18480001,2,GUERRA,SERNA,BERNARDO,7787,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5088,BELLO,Departamental,19770001,3,LOPEZ,TABORDA,JAIRO ANTONIO,99,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5088,BELLO,Departamental,,4,RAMIREZ,MARTINEZ,JOSE EVELIO,5057,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5088,BELLO,Departamental,,5,VILLEGAS,MORENO,ALVARO,3699,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5088,BELLO,Departamental,19850001,6,ALVAREZ,HENAO,GONZALO,519,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5088,BELLO,Departamental,19910007,7,GOMEZ,MARTINEZ,JUAN,11780,1
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5088,BELLO,Departamental,,998,VOTOS NULOS,,,226,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5088,BELLO,Departamental,,999,VOTOS EN BLANCO,,,1179,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5091,BETANIA,Departamental,19780002,1,GIL,PEREZ,CARLOS ENRIQUE,6,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5091,BETANIA,Departamental,18480001,2,GUERRA,SERNA,BERNARDO,76,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5091,BETANIA,Departamental,19770001,3,LOPEZ,TABORDA,JAIRO ANTONIO,5,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5091,BETANIA,Departamental,,4,RAMIREZ,MARTINEZ,JOSE EVELIO,985,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5091,BETANIA,Departamental,,5,VILLEGAS,MORENO,ALVARO,119,0
