event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,admin1c,admin2c,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
COL7140,17-May-21,2021,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,Tolima,Libano,,TOLIMA,LIBANO,Libano,4.9234,-75.0661,1,El Nuevo Dia (Colombia),National,"Around 17 May 2021, in Libano, Tolima department, more than 50 craftsmen and other workers participated in an anti-government protest organized by the National Strike Committee. The group took part in a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country.",0,crowd size=more than 50,1621881913
COL6785,8-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia); CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Tolima,Libano,,TOLIMA,LIBANO,Libano,4.9234,-75.0661,1,El Tiempo (Colombia),National,"On 8 May 2021, in Libano (Tolima), a group of local artisans gathered in the city's central park to construct a giant Colombian flag during a peaceful protest in support of the nationwide anti-government demonstrations called by the National Strike Committee. They protested against a tax reform, and also to demand improvements in health, education, security, and to call for an end to police brutality against protesters.",0,crowd size=a group,1621881913
COL6784,8-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Tolima,Libano,,TOLIMA,LIBANO,Libano,4.9234,-75.0661,2,La Patria,National,"On 8 May 2021, in Libano municipality (Tolima), protesters blocked the Ibague-Mariquita road in Cruce sector as part of ongoing nationwide anti-government demonstrations called by the National Strike Committee. They protested against a tax reform, and also to demand improvements in health, education, security, and to call for an end to police brutality against protesters.",0,crowd size=no report,1621881914
COL6534,4-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,Tolima,Libano,,TOLIMA,LIBANO,Libano,4.9234,-75.0661,2,El Nuevo Dia (Colombia),National,"On 4 May 2021, on the road to Libano (Tolima), transportation workers blocked the Libano-Armero-Mariquita road to protest against high gas prices and the construction of new toll booths, as well as to support the national anti-government demonstration called by the National Strike Committee.",0,crowd size=no report,1620677216
COL6152,28-Apr-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Tolima,Libano,,TOLIMA,LIBANO,Libano,4.9234,-75.0661,1,El Nuevo Dia (Colombia),National,"On 28 April 2021, in Libano (Tolima), protesters gathered to oppose tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee.",0,crowd size=no report,1620691935
COL5428,31-Jan-21,2021,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,Tolima,Libano,,TOLIMA,LIBANO,Libano,4.9234,-75.0661,1,El Nuevo Dia (Colombia),National,"Around 31 January 2021, in Libano, Tolima department, citizens protested against tolls on the routes that connect the city with nearby towns. Protesters reported high costs for residents of rural areas and demanded to shut down the facilities.",0,crowd size=no report,1612811712
COL5601,19-Feb-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,Protesters (Colombia),,6,66,,170,South America,Colombia,Antioquia,Liborina,,ANTIOQUIA,LIBORINA,Curiti,6.669,-75.799,1,Vanguardia Liberal,National,"On 19 February 2021, in Curiti, Santander department, nearly 150 protesters gathered near the city square to support and oppose a law project to create a local public sewerage company. Nearly 50 people gathered to show their support for the initiative, while the other 100 displayed their disagreement with the project, in a counter-protest.",0,crowd size=nearly 150,1614018907
COL3052,29-Oct-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,Antioquia,Liborina,,ANTIOQUIA,LIBORINA,Curiti,6.669,-75.799,1,Vanguardia Liberal,National,"On 29 October 2020, in Curiti, Santander department, citizens protested over the construction of a Monument in the main square. The group claimed that the project is needless and demanded a more efficient management of the municipality revenues.",0,crowd size=no report,1604354025
COL9083,24-Oct-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia); Afro-Colombian Ethnic Group (Colombia); Indigenous Group (Colombia),6,,,0,60,,170,South America,Colombia,Choco,Lloro,,CHOCO,LLORO,Lloro,5.5,-76.5424,2,El Espectador,National,"On 24 October 2021, in the municipality of Lloro (Choco), for the sixth consecutive day, Afro-Colombians and indigenous people working in mining activities protested against the poor working conditions of small-scale miners in the department. The protesters stated that they lack basic equipment to carry out their work and affirmed that several families depend on this economic activity. In addition, the group complains about the increasing number of police operations to seize mining equipment from small-scale miners.",0,crowd size=no report,1635799611
COL9082,23-Oct-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia); Afro-Colombian Ethnic Group (Colombia); Indigenous Group (Colombia),6,,,0,60,,170,South America,Colombia,Choco,Lloro,,CHOCO,LLORO,Lloro,5.5,-76.5424,2,El Espectador,National,"On 23 October 2021, in the municipality of Lloro (Choco), for the fifth consecutive day, Afro-Colombians and indigenous people working in mining activities protested against the poor working conditions of small-scale miners in the department. The protesters stated that they lack basic equipment to carry out their work and affirmed that several families depend on this economic activity. In addition, the group complains about the increasing number of police operations to seize mining equipment from small-scale miners.",0,crowd size=no report,1635799611
COL9081,22-Oct-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia); Afro-Colombian Ethnic Group (Colombia); Indigenous Group (Colombia),6,,,0,60,,170,South America,Colombia,Choco,Lloro,,CHOCO,LLORO,Lloro,5.5,-76.5424,2,El Espectador,National,"On 22 October 2021, in the municipality of Lloro (Choco), for the fourth consecutive day, Afro-Colombians and indigenous people working in mining activities protested against the poor working conditions of small-scale miners in the department. The protesters stated that they lack basic equipment to carry out their work and affirmed that several families depend on this economic activity. In addition, the group complains about the increasing number of police operations to seize mining equipment from small-scale miners.",0,crowd size=no report,1635799611
COL9079,21-Oct-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia); Afro-Colombian Ethnic Group (Colombia); Indigenous Group (Colombia),6,,,0,60,,170,South America,Colombia,Choco,Lloro,,CHOCO,LLORO,Lloro,5.5,-76.5424,2,El Espectador,National,"On 21 October 2021, in the municipality of Lloro (Choco), for the third consecutive day, Afro-Colombians and indigenous people working in mining activities protested against the poor working conditions of small-scale miners in the department. The protesters stated that they lack basic equipment to carry out their work and affirmed that several families depend on this economic activity. In addition, the group complains about the increasing number of police operations to seize mining equipment from small-scale miners.",0,crowd size=no report,1635799611
COL9074,20-Oct-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia); Afro-Colombian Ethnic Group (Colombia); Indigenous Group (Colombia),6,,,0,60,,170,South America,Colombia,Choco,Lloro,,CHOCO,LLORO,Lloro,5.5,-76.5424,2,El Espectador,National,"On 20 October 2021, in the municipality of Lloro (Choco), for the second consecutive day, Afro-Colombians and indigenous people working in mining activities protested against the poor working conditions of small-scale miners in the department. The protesters stated that they lack basic equipment to carry out their work and affirmed that several families depend on this economic activity. In addition, the group complains about the increasing number of police operations to seize mining equipment from small-scale miners.",0,crowd size=no report,1635799611
COL9073,19-Oct-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia); Afro-Colombian Ethnic Group (Colombia); Indigenous Group (Colombia),6,,,0,60,,170,South America,Colombia,Choco,Lloro,,CHOCO,LLORO,Lloro,5.5,-76.5424,2,El Espectador,National,"On 19 October 2021, in the municipality of Lloro (Choco), Afro-Colombians and indigenous people working in mining activities protested against the poor working conditions of small-scale miners in the department. The protesters stated that they lack basic equipment to carry out their work and affirmed that several families depend on this economic activity. In addition, the group complains about the increasing number of police operations to seize mining equipment from small-scale miners.",0,crowd size=no report,1635799611
COL19425,28-Feb-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Teachers (Colombia); FECODE: Colombian Federation of Education Workers,6,,,0,60,,170,South America,Colombia,Cordoba,Lorica,,CORDOBA,LORICA,Santa Cruz De Lorica,9.2409,-75.816,1,El Heraldo (Colombia),National,"On 28 February 2023, Santa Cruz De Lorica (Cordoba), FECODE teachers protested with demands for the national government. Their demands include more investment of resources in public education and a change in the proposals presented in the national development plan regarding a hybrid education model, among other things.",0,crowd size=no report,1678150111
COL19979,16-Jan-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,Cordoba,Lorica,,CORDOBA,LORICA,Santa Cruz De Lorica,9.2409,-75.816,2,W Radio,National,"On 16 January 2023, between Lorica and San Bernardo del Viento municipalities (coded to Santa Cruz De Lorica, Cordoba), residents blocked the highway to protest against the bad state of the road and to demand the resuming of construction works by the consortium. Works have been suspended and delayed.",0,crowd size=no report,1681237596
COL17800,6-Oct-22,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,Cordoba,Lorica,,CORDOBA,LORICA,Santa Cruz De Lorica,9.2409,-75.816,1,El Heraldo (Colombia),National,"On 6 October 2022, in Santa Cruz de Lorica (Cordoba), a group of people who had been evicted from a property owned by the Lorica Agricultural Technology Institute protested in La Represa and La Bonga sectors to demand housing solutions from authorities.",0,crowd size=no report,1665507518
COL9177,4-Nov-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Teachers (Colombia),6,,,0,60,,170,South America,Colombia,Cordoba,Lorica,,CORDOBA,LORICA,Santa Cruz De Lorica,9.2409,-75.816,1,El Heraldo (Colombia),National,"On 4 November 2021, in Santa Cruz De Lorica (Cordoba), for the second consecutive day, teachers protested against poor working conditions and delays in the payment of their wages. The group gathered and urged authorities to pay the debt.",0,crowd size=no report,1636396523
COL9167,3-Nov-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Teachers (Colombia),6,,,0,60,,170,South America,Colombia,Cordoba,Lorica,,CORDOBA,LORICA,Santa Cruz De Lorica,9.2409,-75.816,1,El Heraldo (Colombia),National,"On 3 November 2021, in Santa Cruz De Lorica (Cordoba), teachers protested against poor working conditions and delays in the payment of their wages. The group gathered and urged authorities to pay the debt.",0,crowd size=no report,1636396523
COL2996,21-Oct-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Teachers (Colombia); FECODE: Colombian Federation of Education Workers,6,,,0,60,,170,South America,Colombia,Cordoba,Lorica,,CORDOBA,LORICA,Santa Cruz De Lorica,9.2409,-75.816,1,El Heraldo (Colombia),National,"On 21 October 2020, in Santa Cruz De Lorica, Cordoba department, citizens gathered for an anti-government protest. Social organizations and teachers affiliated to FECODE marched to demand structural changes in the government policies, among them increases in budgets for health, education, and protection of social and political leaders in the country.",0,crowd size=no report,1603750169
COL4647,6-Dec-18,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Women (Colombia),6,,,0,60,,170,South America,Colombia,Narino,Los Andes,,NARINO,LOS ANDES,Sotomayor,1.4945,-77.5213,2,Diario del Sur (Colombia),Subnational,"On 6 December 2018, as part of the International Day of No Violence Against Women, residents, including children and teenagers, marched in Los Andes (Narino) to protest against violence against women.",0,,1607554933
COL12056,23-May-22,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,Sucre,Los Palmitos,,SUCRE,LOS PALMITOS,Los Palmitos,9.3803,-75.2689,1,El Tiempo (Colombia),National,"On 23 May 2022, in Los Palmitos (Sucre), citizens protested against an increase in violent actions by the Gulf Clan. The group marched through the town to demand more security and the respect for civilians amid the armed conflict.",0,crowd size=no report,1660582461
